
VASEmethod[EllipsometerType=4, CompleteEASE=6.42, AcqTime=9.987, ZoneAve=1, Acq. Parameters=DEFAULT.parms,M2K=1, EID=1080092, Measurement Start Time=12/18/2020-09:55:15]
nm
dPolE	354.911	60.000	0.8257	1.0000
uR	354.911	60.000	0.1986	1.0000
356.506	60.000	35.3258	134.3763	0.0327	0.0651
dPolE	356.506	60.000	1.1041	1.0000
uR	356.506	60.000	0.2010	1.0000
358.101	60.000	35.3405	134.6405	0.0317	0.0630
dPolE	358.101	60.000	1.3653	1.0000
uR	358.101	60.000	0.2030	1.0000
359.697	60.000	35.3580	135.4021	0.0323	0.0642
dPolE	359.697	60.000	0.5082	1.0000
uR	359.697	60.000	0.2045	1.0000
361.292	60.000	35.5167	136.1665	0.0323	0.0638
dPolE	361.292	60.000	0.7597	1.0000
uR	361.292	60.000	0.2051	1.0000
362.887	60.000	35.4726	137.0099	0.0325	0.0644
dPolE	362.887	60.000	0.5772	1.0000
uR	362.887	60.000	0.2065	1.0000
364.483	60.000	35.5168	137.6133	0.0316	0.0626
dPolE	364.483	60.000	1.0237	1.0000
uR	364.483	60.000	0.2074	1.0000
366.079	60.000	35.3844	138.4042	0.0313	0.0620
dPolE	366.079	60.000	0.9046	1.0000
uR	366.079	60.000	0.2087	1.0000
367.674	60.000	35.3342	139.3498	0.0320	0.0630
dPolE	367.674	60.000	0.8546	1.0000
uR	367.674	60.000	0.2092	1.0000
369.270	60.000	35.1008	140.0399	0.0315	0.0620
dPolE	369.270	60.000	1.1071	1.0000
uR	369.270	60.000	0.2074	1.0000
370.866	60.000	34.8946	141.2213	0.0314	0.0622
dPolE	370.866	60.000	0.5380	1.0000
uR	370.866	60.000	0.2076	1.0000
372.461	60.000	34.7890	141.6691	0.0317	0.0631
dPolE	372.461	60.000	1.1551	1.0000
uR	372.461	60.000	0.2066	1.0000
374.057	60.000	34.5644	142.1393	0.0312	0.0624
dPolE	374.057	60.000	2.1938	1.0000
uR	374.057	60.000	0.2062	1.0000
375.653	60.000	34.3368	142.7462	0.0309	0.0617
dPolE	375.653	60.000	2.0520	1.0000
uR	375.653	60.000	0.2047	1.0000
377.249	60.000	34.0382	143.0964	0.0314	0.0628
dPolE	377.249	60.000	1.5469	1.0000
uR	377.249	60.000	0.2032	1.0000
378.845	60.000	33.7501	143.7547	0.0299	0.0603
dPolE	378.845	60.000	1.5472	1.0000
uR	378.845	60.000	0.2010	1.0000
380.441	60.000	33.4460	143.9296	0.0317	0.0646
dPolE	380.441	60.000	2.5570	1.0000
uR	380.441	60.000	0.1987	1.0000
382.037	60.000	33.2152	144.3280	0.0300	0.0615
dPolE	382.037	60.000	1.9434	1.0000
uR	382.037	60.000	0.1984	1.0000
383.634	60.000	33.0709	144.4172	0.0301	0.0615
dPolE	383.634	60.000	2.1954	1.0000
uR	383.634	60.000	0.1964	1.0000
385.230	60.000	32.7744	144.8613	0.0293	0.0599
dPolE	385.230	60.000	1.7292	1.0000
uR	385.230	60.000	0.1960	1.0000
386.826	60.000	32.6045	145.3047	0.0308	0.0630
dPolE	386.826	60.000	1.8213	1.0000
uR	386.826	60.000	0.1939	1.0000
388.422	60.000	32.3521	145.4413	0.0292	0.0603
dPolE	388.422	60.000	1.9175	1.0000
uR	388.422	60.000	0.1921	1.0000
390.019	60.000	32.1876	145.5641	0.0292	0.0609
dPolE	390.019	60.000	1.5625	1.0000
uR	390.019	60.000	0.1910	1.0000
391.615	60.000	32.0176	145.8139	0.0297	0.0620
dPolE	391.615	60.000	2.5263	1.0000
uR	391.615	60.000	0.1902	1.0000
393.212	60.000	31.8590	145.8042	0.0294	0.0612
dPolE	393.212	60.000	1.6561	1.0000
uR	393.212	60.000	0.1903	1.0000
394.808	60.000	31.6248	145.9453	0.0286	0.0594
dPolE	394.808	60.000	2.5463	1.0000
uR	394.808	60.000	0.1885	1.0000
396.405	60.000	31.3695	146.2144	0.0285	0.0596
dPolE	396.405	60.000	1.5074	1.0000
uR	396.405	60.000	0.1881	1.0000
398.001	60.000	31.3563	146.4147	0.0279	0.0588
dPolE	398.001	60.000	1.3114	1.0000
uR	398.001	60.000	0.1876	1.0000
399.598	60.000	31.0695	146.4308	0.0278	0.0591
dPolE	399.598	60.000	1.6723	1.0000
uR	399.598	60.000	0.1862	1.0000
401.195	60.000	31.0014	146.6149	0.0282	0.0600
dPolE	401.195	60.000	0.9543	1.0000
uR	401.195	60.000	0.1858	1.0000
402.792	60.000	30.9041	146.7804	0.0275	0.0582
dPolE	402.792	60.000	1.5579	1.0000
uR	402.792	60.000	0.1858	1.0000
404.388	60.000	30.7171	146.8116	0.0272	0.0574
dPolE	404.388	60.000	1.5239	1.0000
uR	404.388	60.000	0.1860	1.0000
405.985	60.000	30.5793	146.9945	0.0273	0.0578
dPolE	405.985	60.000	1.9440	1.0000
uR	405.985	60.000	0.1845	1.0000
407.582	60.000	30.4252	147.1240	0.0275	0.0584
dPolE	407.582	60.000	1.3641	1.0000
uR	407.582	60.000	0.1837	1.0000
