401.194763	29.073214	41.277458	
402.791534	28.812765	40.810371	
404.388336	28.457176	41.540462	
405.985168	28.765512	41.006760	
407.582092	28.286108	41.801067	
409.179016	28.204861	42.483776	
410.775970	28.614275	41.175404	
412.372986	28.847128	42.531178	
413.970062	28.568623	41.954720	
415.567200	28.710840	42.451633	
417.164368	28.971241	42.099834	
418.761536	28.551323	43.291481	
420.358734	28.473837	42.322071	
421.955994	28.534246	42.494442	
423.553314	28.863029	42.721825	
425.150696	28.734352	42.675770	
426.748047	28.850063	42.196056	
428.345520	28.935698	42.409992	
429.942963	28.926603	41.767403	
431.540436	28.599468	41.971783	
433.138000	28.878166	42.052422	
434.735535	29.202765	42.082329	
436.333160	28.958263	42.598690	
437.930817	29.075785	42.738583	
439.528473	28.892069	42.723598	
441.126160	28.995012	41.441944	
442.723938	28.917065	42.011406	
444.321686	29.144949	42.417656	
445.919495	29.408318	42.156193	
447.517273	29.403870	42.259808	
449.115173	29.346052	42.309425	
450.713074	29.652931	41.647961	
452.310974	29.314505	42.373066	
453.908936	29.467194	42.451462	
455.506927	29.356312	42.299961	
457.104919	29.484898	42.351833	
458.702972	29.783533	42.076923	
460.301025	29.868006	41.902752	
461.899109	30.164894	42.002525	
463.497253	29.914381	42.046329	
465.095398	29.788042	42.388493	
466.693542	29.834032	42.222855	
468.291748	29.986048	42.259308	
469.889984	30.308779	42.070000	
471.488220	30.506937	42.371822	
473.086487	30.609482	42.318512	
474.684753	30.840704	42.408863	
476.283112	31.020182	42.108612	
477.881409	31.042364	42.117409	
479.479797	31.098854	42.527782	
481.078125	31.230207	42.884892	
482.676514	31.145720	43.086792	
484.274963	31.384811	43.106277	
485.873383	31.635679	43.209938	
487.471832	31.848125	43.373070	
489.070313	32.079891	43.558662	
490.668793	32.383705	43.690304	
492.267273	32.522488	44.183697	
493.865784	32.523411	44.375145	
495.464294	32.683628	44.751545	
497.062897	32.782162	45.265621	
498.661438	32.726433	45.718868	
500.260010	32.851124	46.104198	
501.858582	33.050682	46.275906	
503.457214	33.160118	47.017136	
505.055817	33.477200	47.212883	
506.654449	33.447414	47.437859	
508.253113	33.552235	47.887589	
509.851746	33.580536	48.259251	
511.450439	33.654991	48.780415	
513.049072	33.517445	49.407272	
514.647827	33.479649	49.822807	
516.246460	33.506485	50.341896	
517.845154	33.614685	50.770710	
519.443909	33.653099	51.049839	
521.042603	33.507835	51.672523	
522.641296	33.578411	51.847370	
524.240051	33.603455	52.095776	
525.838745	33.599171	52.253716	
527.437561	33.648052	52.438808	
529.036255	33.623112	52.973579	
530.635010	33.572929	53.321861	
532.233765	33.491753	53.792141	
533.832520	33.417923	54.394135	
535.431274	33.447292	54.651134	
537.030090	33.414967	54.938133	
538.628845	33.343330	55.236286	
540.227600	33.574657	55.249992	
541.826355	33.340233	55.456383	
543.425171	33.432133	55.720280	
545.023926	33.421944	55.883804	
546.622681	33.362305	56.118469	
548.221436	33.412918	56.310768	
549.820190	33.304661	56.723347	
551.418945	33.112846	57.325348	
553.017700	33.208813	57.687305	
554.616516	33.135750	58.021957	
556.215210	33.017788	58.242222	
557.813965	33.095940	58.444485	
559.412720	33.035435	58.841709	
561.011475	32.990685	58.875557	
562.610229	33.092358	59.182384	
564.208923	32.962292	59.278339	
565.807617	32.957073	59.437840	
567.406372	32.904495	59.652161	
569.005005	32.840366	59.928585	
570.603760	32.754299	60.195118	
572.202454	32.770565	60.357338	
573.801147	32.730503	60.936916	
575.399780	32.695801	61.112450	
576.998413	32.611576	61.478149	
578.597046	32.552937	61.644619	
580.195679	32.532604	61.833851	
581.794312	32.456367	62.159039	
583.392944	32.463520	62.108929	
584.991516	32.364380	62.363255	
586.590088	32.347435	62.472469	
588.188660	32.325645	62.605568	
589.787231	32.244354	62.826511	
591.385742	32.233391	63.026062	
592.984253	32.122795	63.360447	
594.582764	32.056602	63.507187	
596.181274	32.003990	63.722908	
597.779724	31.872656	64.028938	
599.378235	31.833252	64.254166	
600.976624	31.824326	64.503960	
602.575073	31.703970	64.742020	
604.173462	31.666157	64.812790	
605.771851	31.650673	65.030830	
607.370178	31.645330	65.191338	
608.968506	31.466236	65.313965	
610.566833	31.467903	65.369339	
612.165161	31.404394	65.477364	
613.763367	31.359776	65.493332	
615.361633	31.281620	65.659309	
616.959839	31.190453	65.868721	
618.558044	31.175337	65.847221	
620.156250	31.075325	66.296471	
621.754395	30.995752	66.355927	
623.352478	30.905315	66.537544	
624.950562	30.870163	66.713585	
626.548706	30.892920	66.736916	
628.146729	30.765110	67.064934	
629.744751	30.716028	67.190163	
631.342712	30.656765	67.236549	
632.940674	30.608826	67.450089	
634.538635	30.573578	67.429169	
636.136536	30.487476	67.677284	
637.734375	30.424633	67.701080	
639.332214	30.401840	67.735283	
640.930054	30.301973	67.955574	
642.527832	30.256939	67.807976	
644.125549	30.194134	68.051392	
645.723267	30.073200	68.042427	
647.320923	30.097130	68.032875	
648.918579	29.971615	68.269470	
650.516235	29.951345	68.288338	
652.113770	29.910738	68.518311	
653.711304	29.800676	68.512344	
655.308838	29.847071	68.648598	
656.906311	29.817888	68.525711	
658.503723	29.835546	68.660889	
660.101135	29.682209	68.845695	
661.698486	29.608608	68.899796	
663.295776	29.484037	68.963654	
664.893066	29.439432	69.055420	
666.490295	29.373600	69.018944	
668.087524	29.329302	69.037918	
669.684692	29.353893	69.074829	
671.281799	29.236805	69.064697	
672.878845	29.182928	69.104927	
674.475891	29.131451	69.047424	
676.072876	29.129793	69.107155	
677.669800	29.057760	69.098129	
679.266724	28.954325	69.184258	
680.863586	29.010340	69.085930	
682.460388	28.892626	69.253441	
684.057190	28.813923	69.385162	
685.653931	28.840130	69.299187	
687.250610	28.774284	69.351654	
688.847168	28.711361	69.421684	
690.443787	28.714554	69.518219	
692.040344	28.688505	69.369537	
693.636841	28.595922	69.487961	
695.233276	28.512970	69.672844	
696.829651	28.547611	69.436752	
698.425964	28.436508	69.611008	
700.022278	28.424919	69.318527	
701.618530	28.405945	69.441368	
703.214722	28.351181	69.343811	
704.810791	28.347887	69.346298	
706.406860	28.287371	69.496994	
708.002930	28.253136	69.412811	
709.598877	28.237469	69.343758	
711.194824	28.171099	69.372078	
712.790649	28.139368	69.326317	
714.386475	28.113581	69.265785	
715.982239	28.098475	69.284164	
717.577942	28.120110	69.166367	
719.173584	28.072056	69.048943	
